iter	RMSE
1665	1.245895742
1666	1.245801267
1667	1.245277138
1668	1.245129657
1669	1.244884668
1670	1.244547286
1671	1.244414444
1672	1.243983325
1673	1.243731125
1674	1.243296499
1675	1.242866229
1676	1.242793384
1677	1.242380744
1678	1.242304618
1679	1.242122293
1680	1.24184334
1681	1.241520022
1682	1.241008928
1683	1.24057576
1684	1.240020728
1685	1.239523922
1686	1.239310373
1687	1.238997034
1688	1.238424121
1689	1.238215309
1690	1.237908521
1691	1.237627649
1692	1.237206226
1693	1.236792011
1694	1.23655953
1695	1.236255841
1696	1.235832999
1697	1.235589203
1698	1.235336198
1699	1.235158086
1700	1.234897347
1701	1.234597355
1702	1.23425755
1703	1.234131665
1704	1.233911287
1705	1.233057976
1706	1.232568008
1707	1.232288581
1708	1.231893166
1709	1.231698298
1710	1.231253249
1711	1.23096996
1712	1.230613759
1713	1.230341228
1714	1.230110821
1715	1.22998003
1716	1.22976945
1717	1.229600978
1718	1.229417446
1719	1.229091998
1720	1.228499378
1721	1.228273905
1722	1.228024361
1723	1.227740661
1724	1.227446823
1725	1.227140618
1726	1.227051128
1727	1.226387292
1728	1.226269382
1729	1.226230807
1730	1.226173859
1731	1.225690106
1732	1.22536804
1733	1.225121759
1734	1.224844528
1735	1.224672586
1736	1.224501915
1737	1.224058348
1738	1.223525163
1739	1.222918591
1740	1.222813447
1741	1.222258503
1742	1.22197926
1743	1.221583559
1744	1.221496266
1745	1.221146321
1746	1.220678792
1747	1.220393466
1748	1.220167776
1749	1.21989044
1750	1.219527845
1751	1.21931259
1752	1.219046789
1753	1.218702423
1754	1.218377702
1755	1.2178077
1756	1.217425569
1757	1.216935284
1758	1.216540176
1759	1.216337039
1760	1.215899945
1761	1.21587931
1762	1.215308873
1763	1.214855367
1764	1.214429151
1765	1.214375768
1766	1.214140472
1767	1.213925485
1768	1.213724156
1769	1.213094762
1770	1.212939227
1771	1.212473735
1772	1.212022823
1773	1.211950273
1774	1.211681101
1775	1.211542846
1776	1.211247577
1777	1.211080509
1778	1.2109502
1779	1.210850622
1780	1.210269337
1781	1.209857555
1782	1.20958624
1783	1.209374896
1784	1.208921793
1785	1.208699105
1786	1.20838248
1787	1.207983417
1788	1.207716298
1789	1.207398694
1790	1.207002647
1791	1.206794973
1792	1.206654256
1793	1.206273633
1794	1.206025531
1795	1.205756542
1796	1.20503056
1797	1.204702625
1798	1.204346716
1799	1.204030155
1800	1.203595424
1801	1.203493115
1802	1.203202297
1803	1.202780054
1804	1.202595997
1805	1.202352774
1806	1.201931587
1807	1.201645659
1808	1.201477731
1809	1.200800729
1810	1.200430578
1811	1.200231388
1812	1.199857368
1813	1.199744339
1814	1.199496292
1815	1.199162451
1816	1.198837605
1817	1.198460334
1818	1.198014684
1819	1.19767665
1820	1.197361295
1821	1.196996615
1822	1.19667496
1823	1.196258743
1824	1.195947064
1825	1.195726031
1826	1.195640455
1827	1.19508393
1828	1.194822729
1829	1.194662326
1830	1.194426771
1831	1.193981776
1832	1.193249394
1833	1.193150736
1834	1.192868392
1835	1.192658211
1836	1.192180718
1837	1.191770747
1838	1.191507979
1839	1.191435038
1840	1.191094328
1841	1.190498996
1842	1.190312798
1843	1.189802334
1844	1.189615386
1845	1.189316002
1846	1.188988828
1847	1.188631643
1848	1.188290258
1849	1.188251951
1850	1.187775654
1851	1.187543868
1852	1.18712317
1853	1.186816876
1854	1.186796085
1855	1.186460058
1856	1.186218792
1857	1.186016093
1858	1.185489792
1859	1.185048473
1860	1.184798528
1861	1.184658154
1862	1.184358989
1863	1.184173267
1864	1.18385194
1865	1.1832994
1866	1.182845633
1867	1.182450118
1868	1.182108518
1869	1.181707435
1870	1.181229901
1871	1.18108901
1872	1.180719795
1873	1.180366407
1874	1.180027947
1875	1.179701382
1876	1.179205195
1877	1.178663634
1878	1.178357198
1879	1.177860611
1880	1.177691836
1881	1.177391231
1882	1.176890515
1883	1.176832724
1884	1.176566931
1885	1.176173448
1886	1.175784268
1887	1.175324687
1888	1.174893219
1889	1.174847718
1890	1.17436578
1891	1.174059854
1892	1.173896312
1893	1.173534548
1894	1.173016485
1895	1.172588944
1896	1.17240396
1897	1.172086965
1898	1.17185014
1899	1.171366036
